 0.02287  0.01803
 0.02103  0.01738
 0.01920  0.01670
 0.01739  0.01600
 0.01559  0.01526
 0.01380  0.01448
 0.01203  0.01364
 0.01027  0.01274
 0.00853  0.01174
 0.00680  0.01061
 0.00508  0.00930
 0.00337  0.00769
 0.00168  0.00554
 0.00056  0.00326
 0.00000  0.00000
 0.00056 -0.00326
 0.00168 -0.00554
 0.00337 -0.00769
 0.00508 -0.00930
 0.00680 -0.01061
 0.00853 -0.01174
 0.01027 -0.01274
 0.01203 -0.01364
 0.01380 -0.01448
 0.01559 -0.01526
 0.01739 -0.01600
 0.01920 -0.01670
 0.02103 -0.01738
 0.02287 -0.01803
 0.02473 -0.01866
 0.02660 -0.01929
 0.02849 -0.01992
 0.03039 -0.02053
 0.03231 -0.02113
 0.03424 -0.02172
 0.03618 -0.02229
 0.03815 -0.02287
 0.04012 -0.02343
 0.04212 -0.02398
 0.04413 -0.02453
 0.04615 -0.02507
 0.04820 -0.02560
 0.05026 -0.02613
 0.05233 -0.02664
 0.05442 -0.02715
 0.05653 -0.02765
 0.05866 -0.02815
 0.06081 -0.02865
 0.06297 -0.02914
 0.06515 -0.02962
 0.06735 -0.03010
 0.06956 -0.03058
 0.07180 -0.03105
 0.07405 -0.03152
 0.07633 -0.03199
 0.07862 -0.03246
 0.08093 -0.03292
 0.08326 -0.03338
 0.08561 -0.03383
 0.08798 -0.03428
 0.09037 -0.03473
 0.09278 -0.03518
 0.09521 -0.03562
 0.09767 -0.03606
 0.10014 -0.03649
 0.10264 -0.03693
 0.10515 -0.03735
 0.10769 -0.03778
 0.11025 -0.03820
 0.11283 -0.03862
 0.11544 -0.03904
 0.11807 -0.03945
 0.12072 -0.03987
 0.12340 -0.04027
 0.12610 -0.04068
 0.12882 -0.04108
 0.13157 -0.04148
 0.13434 -0.04188
 0.13713 -0.04228
 0.13996 -0.04267
 0.14280 -0.04306
 0.14568 -0.04345
 0.14858 -0.04383
 0.15150 -0.04422
 0.15445 -0.04460
 0.15743 -0.04497
 0.16044 -0.04535
 0.16348 -0.04572
 0.16654 -0.04609
 0.16963 -0.04646
 0.17275 -0.04682
 0.17590 -0.04718
 0.17908 -0.04754
 0.18228 -0.04790
 0.18552 -0.04825
 0.18879 -0.04860
 0.19209 -0.04895
 0.19542 -0.04929
 0.19879 -0.04963
 0.20218 -0.04997
 0.20561 -0.05030
 0.20907 -0.05063
 0.21257 -0.05096
 0.21610 -0.05128
 0.21966 -0.05160
 0.22326 -0.05192
 0.22689 -0.05223
 0.23056 -0.05254
 0.23426 -0.05284
 0.23800 -0.05314
 0.24178 -0.05344
 0.24560 -0.05373
 0.24945 -0.05402
 0.25334 -0.05430
 0.25728 -0.05458
 0.26125 -0.05486
 0.26526 -0.05513
 0.26931 -0.05540
 0.27340 -0.05566
 0.27754 -0.05591
 0.28172 -0.05616
 0.28594 -0.05641
 0.29020 -0.05664
 0.29451 -0.05688
 0.29887 -0.05710
 0.30326 -0.05732
 0.30771 -0.05754
 0.31220 -0.05774
 0.31674 -0.05794
 0.32133 -0.05813
 0.32596 -0.05832
 0.33065 -0.05849
 0.33538 -0.05866
 0.34017 -0.05882
 0.34501 -0.05897
 0.34990 -0.05912
 0.35484 -0.05925
 0.35984 -0.05938
 0.36489 -0.05950
 0.37000 -0.05961
 0.37516 -0.05970
 0.38038 -0.05978
 0.38566 -0.05985
 0.39099 -0.05991
 0.39639 -0.05995
 0.40185 -0.05998
 0.40737 -0.05999
 0.41295 -0.05998
 0.41859 -0.05995
 0.42430 -0.05991
 0.43007 -0.05985
 0.43591 -0.05977
 0.44182 -0.05966
 0.44780 -0.05954
 0.45384 -0.05939
 0.45996 -0.05923
 0.46614 -0.05903
 0.47240 -0.05881
 0.47874 -0.05857
 0.48514 -0.05830
 0.49163 -0.05800
 0.49819 -0.05767
 0.50483 -0.05730
 0.51155 -0.05690
 0.51835 -0.05646
 0.52523 -0.05600
 0.53220 -0.05550
 0.53925 -0.05498
 0.54639 -0.05441
 0.55362 -0.05382
 0.56094 -0.05319
 0.56834 -0.05253
 0.57584 -0.05183
 0.58344 -0.05110
 0.59112 -0.05034
 0.59891 -0.04954
 0.60680 -0.04872
 0.61478 -0.04786
 0.62287 -0.04696
 0.63106 -0.04604
 0.63935 -0.04508
 0.64776 -0.04408
 0.65627 -0.04304
 0.66490 -0.04197
 0.67363 -0.04087
 0.68249 -0.03973
 0.69146 -0.03856
 0.70055 -0.03736
 0.70976 -0.03613
 0.71909 -0.03486
 0.72855 -0.03357
 0.73814 -0.03225
 0.74785 -0.03089
 0.75770 -0.02950
 0.76769 -0.02808
 0.77781 -0.02664
 0.78808 -0.02516
 0.79848 -0.02367
 0.80903 -0.02215
 0.81973 -0.02061
 0.83058 -0.01906
 0.84158 -0.01749
 0.85274 -0.01591
 0.86406 -0.01432
 0.87554 -0.01273
 0.88719 -0.01115
 0.89900 -0.00960
 0.91099 -0.00804
 0.92315 -0.00653
 0.93549 -0.00509
 0.94801 -0.00376
 0.96072 -0.00255
 0.97362 -0.00150
 0.98671 -0.00064
 1.00000  0.00000
